Durations: Step: 9548.14ms, Load: 2886.58ms, Logits: 0.10ms, Save: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 137.10ms, Step: 39.60ms, Logits: 6.72ms, Print: 0.25ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 135.33ms, Step: 39.71ms, Logits: 6.88ms, Print: 0.33ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 137.77ms, Step: 42.26ms, Logits: 7.32ms, Print: 0.26ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 136.95ms, Step: 42.19ms, Logits: 7.34ms, Print: 0.26ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 136.76ms, Step: 40.96ms, Logits: 7.21ms, Print: 0.26ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 138.11ms, Step: 40.37ms, Logits: 6.87ms, Print: 0.27ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 139.67ms, Step: 39.56ms, Logits: 6.67ms, Print: 0.28ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 136.94ms, Step: 42.32ms, Logits: 7.41ms, Print: 0.27ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 138.50ms, Step: 39.78ms, Logits: 6.68ms, Print: 0.27ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 135.94ms, Step: 40.24ms, Logits: 6.75ms, Print: 0.27ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 139.06ms, Step: 42.39ms, Logits: 7.50ms, Print: 0.26ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 136.77ms, Step: 43.54ms, Logits: 7.59ms, Print: 0.27ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 137.57ms, Step: 41.97ms, Logits: 7.30ms, Print: 0.27ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 141.50ms, Step: 42.39ms, Logits: 7.39ms, Print: 0.26ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 138.80ms, Step: 42.09ms, Logits: 7.34ms, Print: 0.26ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 135.94ms, Step: 40.37ms, Logits: 7.19ms, Print: 0.26ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 138.77ms, Step: 41.50ms, Logits: 7.28ms, Print: 0.26ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 136.72ms, Step: 40.69ms, Logits: 7.29ms, Print: 0.25ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 152.57ms, Step: 40.62ms, Logits: 6.93ms, Print: 0.26ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 149.40ms, Step: 40.11ms, Logits: 6.78ms, Print: 0.23ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 162.00ms, Step: 47.28ms, Logits: 6.59ms, Print: 0.25ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 163.83ms, Step: 45.02ms, Logits: 6.64ms, Print: 0.26ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 40.48ms, Logits: 6.95ms, Load: 6.68ms, Print: 0.02ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.64ms, Logits: 6.51ms, Print: 0.06ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.40ms, Logits: 6.44ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 36.93ms, Logits: 6.27ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.04ms, Logits: 6.29ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.05ms, Logits: 6.30ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.68ms, Logits: 6.54ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.63ms, Logits: 6.51ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.12ms, Logits: 6.30ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 74.29ms, Step: 37.43ms, Logits: 6.44ms, Print: 0.03ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 38.23ms, Logits: 6.48ms, Print: 0.05ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.60ms, Logits: 6.48ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.99ms, Logits: 6.57ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.18ms, Logits: 6.68ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 38.22ms, Logits: 6.43ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.26ms, Logits: 6.66ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.12ms, Logits: 6.69ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 38.76ms, Logits: 6.63ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 38.45ms, Logits: 6.56ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Save: 85.71ms, Step: 38.45ms, Logits: 6.57ms, Print: 0.03ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.17ms, Logits: 6.63ms, Print: 0.05ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.75ms, Logits: 6.44ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 53.15ms, Load: 47.68ms, Logits: 11.36ms, Print: 0.03ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 49.83ms, Logits: 10.66ms, Print: 0.12ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 49.25ms, Logits: 10.57ms, Print: 0.05ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 48.41ms, Logits: 10.42ms, Print: 0.05ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 51.55ms, Logits: 11.22ms, Print: 0.05ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 56.69ms, Logits: 12.49ms, Print: 0.06ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 51.80ms, Logits: 11.16ms, Print: 0.05ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 48.29ms, Logits: 9.98ms, Print: 0.05ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 49.18ms, Logits: 10.21ms, Print: 0.05ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 45.05ms, Logits: 9.04ms, Print: 0.04ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 44.95ms, Logits: 9.26ms, Print: 0.06ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 44.71ms, Logits: 9.11ms, Print: 0.04ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 44.63ms, Logits: 9.04ms, Print: 0.04ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 44.32ms, Logits: 8.99ms, Print: 0.04ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 44.00ms, Logits: 8.90ms, Print: 0.04ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 41.78ms, Logits: 7.44ms, Print: 0.02ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.95ms, Logits: 6.91ms, Print: 0.08ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.50ms, Logits: 6.80ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.44ms, Logits: 6.79ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.42ms, Logits: 6.76ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 42.36ms, Load: 20.68ms, Logits: 7.23ms, Print: 0.02ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.93ms, Logits: 6.92ms, Print: 0.07ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.96ms, Logits: 6.90ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.79ms, Logits: 6.86ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 38.12ms, Logits: 6.95ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.96ms, Logits: 6.90ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 38.46ms, Logits: 7.02ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.47ms, Logits: 7.19ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.61ms, Logits: 7.24ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 40.03ms, Logits: 7.20ms, Print: 0.04ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.33ms, Logits: 7.05ms, Print: 0.05ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 38.93ms, Logits: 7.03ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 40.07ms, Logits: 7.22ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 40.36ms, Logits: 7.21ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.25ms, Logits: 7.05ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.18ms, Logits: 7.08ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 40.98ms, Logits: 7.54ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.09ms, Logits: 6.82ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 40.55ms, Logits: 7.03ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 37.97ms, Logits: 6.73ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.05ms, Logits: 6.93ms, Print: 0.04ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 38.67ms, Logits: 6.80ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 38.95ms, Logits: 6.77ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.20ms, Logits: 6.98ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 39.44ms, Logits: 6.96ms, Print: 0.03ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 42.14ms, Load: 19.09ms, Logits: 7.21ms, Print: 0.02ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 38.35ms, Logits: 6.96ms, Print: 0.08ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 230.70ms, Step: 50.86ms, Logits: 9.33ms, Print: 0.11ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 45.50ms, Logits: 8.48ms, Print: 0.22ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 87.64ms, Logits: 17.71ms, Print: 0.04ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 86.92ms, Logits: 17.52ms, Print: 0.11ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 172.22ms, Step: 47.95ms, Logits: 7.71ms, Print: 0.03ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 423.46ms, Step: 140.11ms, Logits: 17.31ms, Print: 0.05ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 500.05ms, Step: 156.98ms, Logits: 20.72ms, Print: 0.07ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 456.23ms, Step: 180.10ms, Logits: 21.98ms, Print: 0.07ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 385.29ms, Step: 49.85ms, Logits: 8.20ms, Print: 0.05ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 54.23ms, Logits: 10.12ms, Print: 0.10ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 74.63ms, Logits: 16.07ms, Print: 0.07ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 79.26ms, Logits: 16.93ms, Print: 0.08ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 78.23ms, Logits: 15.46ms, Print: 0.09ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 74.89ms, Logits: 15.18ms, Print: 0.12ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 581.84ms, Step: 306.36ms, Logits: 66.35ms, Print: 0.06ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 235.20ms, Logits: 62.47ms, Print: 0.18ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 232.15ms, Logits: 65.90ms, Print: 0.08ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 222.38ms, Logits: 60.55ms, Print: 0.10ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 221.53ms, Logits: 65.27ms, Print: 0.10ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 229.27ms, Logits: 68.26ms, Print: 0.11ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 243.55ms, Logits: 68.42ms, Print: 0.10ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 253.97ms, Logits: 74.59ms, Print: 0.11ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 270.37ms, Logits: 78.64ms, Print: 0.11ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 498.46ms, Step: 349.65ms, Logits: 80.70ms, Print: 0.05ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 268.40ms, Logits: 75.70ms, Print: 0.16ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 265.85ms, Logits: 72.27ms, Print: 0.08ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 243.44ms, Logits: 70.23ms, Print: 0.29ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 477.80ms, Step: 337.68ms, Logits: 67.66ms, Print: 0.08ms, Save: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 241.64ms, Logits: 66.33ms, Print: 0.15ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 235.05ms, Logits: 63.66ms, Print: 0.17ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 242.24ms, Logits: 66.07ms, Print: 0.11ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 240.15ms, Logits: 65.29ms, Print: 0.11ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 233.10ms, Logits: 64.21ms, Print: 0.31ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 206.35ms, Logits: 56.87ms, Print: 0.18ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 203.34ms, Logits: 55.78ms, Print: 0.11ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 239.69ms, Logits: 65.34ms, Print: 0.11ms, Save: 0.00ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 422.03ms, Print: 0.07ms, Step: 0.00ms, Save: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.16ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 7.34ms, Print: 0.63ms, Step: 0.00ms, Save: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.75ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.66ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.65ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.69ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.66ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.65ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.70ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.70ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 7.34ms, Print: 0.66ms, Step: 0.00ms, Save: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.73ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.67ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.65ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.66ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 7.30ms, Print: 0.64ms, Step: 0.00ms, Save: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.75ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.66ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.68ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.66ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.72ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.69ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.67ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.68ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 8.24ms, Print: 0.89ms, Step: 0.00ms, Save: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 7.73ms, Print: 0.92ms, Step: 0.00ms, Save: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.96ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.91ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.87ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.89ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.90ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 7.60ms, Print: 0.65ms, Step: 0.00ms, Save: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.73ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.63ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.63ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.64ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 7.32ms, Print: 0.63ms, Step: 0.00ms, Save: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.71ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.66ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.66ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.70ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.69ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.67ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.67ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.67ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.71ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.69ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.72ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.70ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.68ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 7.57ms, Print: 1.26ms, Step: 0.00ms, Save: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Load: 7.19ms, Print: 0.53ms, Step: 0.00ms, Save: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.62ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.55ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Print: 0.54ms, Step: 0.00ms, Save: 0.00ms, Load: 0.00ms, Logits: 0.00ms, Combine: 0.00ms, Token: 0.00ms
